,CustomerID,NIK,Annual_Income,Spending_Score,Profession,Work_Experience,Family_Size,province,city,district,gender,birth_datetime,birthday,age,regist_code,birth_year,generation
767,1322,1302174505950012,178285000,91,Artist,4,7,SUMATERA BARAT,KAB. SOLOK,Hiliran Gumanti,Female,1995-05-05,05 May 1995,28,12,1995,Gen. Y (Millenials)
768,1324,9111030404960014,82474000,31,Artist,9,3,PAPUA,KAB. KEEROM,Senggi,Male,1996-04-04,04 April 1996,27,14,1996,Gen. Y (Millenials)
769,1327,8107022210050016,77873000,49,Executive,6,5,MALUKU,KAB. KEPULAUAN ARU,Aru Selatan,Male,2005-10-22,22 October 2005,18,16,2005,Gen. Z (Zoomers)
770,1328,3529240403810016,53392000,89,Artist,6,4,JAWA TIMUR,KAB. SUMENEP,Arjasa,Male,1981-03-04,04 March 1981,42,16,1981,Gen. Y (Millenials)
771,1329,1809032107730010,168898000,41,Artist,9,7,LAMPUNG,KAB. PESAWARAN,Tegineneng,Male,1973-07-21,21 July 1973,50,10,1973,Gen. X
772,1332,3217110108000019,132183000,76,Artist,10,3,JAWA BARAT,KAB. BANDUNG BARAT,Cililin,Male,2000-08-01,01 August 2000,23,19,2000,Gen. Z (Zoomers)
773,1335,2101140809810015,94844000,64,Not Employed,7,6,KEPULAUAN RIAU,KAB. BINTAN,Bintan Pesisir,Male,1981-09-08,08 September 1981,42,15,1981,Gen. Y (Millenials)
774,1340,5204076207780012,125677000,36,Entertainment,5,2,NUSA TENGGARA BARAT,KAB. SUMBAWA,Batu Lanteh,Female,1978-07-22,22 July 1978,45,12,1978,Gen. X
775,1341,1206166808000003,127971000,56,Artist,1,5,SUMATERA UTARA,KAB. KARO,Naman Teran,Female,2000-08-28,28 August 2000,23,3,2000,Gen. Z (Zoomers)
776,1342,7405251909850014,76103000,62,Executive,9,3,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Andoolo Barat,Male,1985-09-19,19 September 1985,38,14,1985,Gen. Y (Millenials)
777,1343,3318186607780015,114741000,96,Artist,0,5,JAWA TENGAH,KAB. PATI,Cluwak,Female,1978-07-26,26 July 1978,45,15,1978,Gen. X
778,1346,5311011811870002,75178000,41,Entertainment,1,7,NUSA TENGGARA TIMUR,KAB. SUMBA TIMUR,Kota Waingapu,Male,1987-11-18,18 November 1987,36,2,1987,Gen. Y (Millenials)
779,1350,9103070308900004,170959000,75,Artist,0,4,PAPUA,KAB. JAYAPURA,Nimboran,Male,1990-08-03,03 August 1990,33,4,1990,Gen. Y (Millenials)
780,1351,3207290904550018,135076000,60,Engineer,1,5,JAWA BARAT,KAB. CIAMIS,Cimaragas,Male,1955-04-09,09 April 1955,68,18,1955,Boomers
781,1355,5301175508800006,124256000,67,Marketing,1,7,NUSA TENGGARA TIMUR,KAB. KUPANG,Amarasi Barat,Female,1980-08-15,15 August 1980,43,6,1980,Gen. X
782,1356,3171015008590005,89972000,92,Artist,10,6,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,Gambir,Female,1959-08-10,10 August 1959,64,5,1959,Boomers
783,1359,6471011706750012,167517000,27,Artist,2,7,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Balikpapan Timur,Male,1975-06-17,17 June 1975,48,12,1975,Gen. X
784,1360,1406125608590004,77914000,11,Artist,1,6,RIAU,KAB. ROKAN HULU,Kabun,Female,1959-08-16,16 August 1959,64,4,1959,Boomers
785,1362,1672035511710006,86365000,70,Engineer,1,7,SUMATERA SELATAN,KOTA PAGAR ALAM,Dempo Utara,Female,1971-11-15,15 November 1971,52,6,1971,Gen. X
786,1364,7107075112790012,131091000,62,Artist,4,1,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Touluaan Selatan,Female,1979-12-11,11 December 1979,43,12,1979,Gen. X
787,1366,5302155012730003,117076000,45,Doctor,1,2,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Boking,Female,1973-12-10,10 December 1973,49,3,1973,Gen. X
788,1367,1225021604700009,150925000,1,Healthcare,1,2,SUMATERA UTARA,KAB. NIAS BARAT,Sirombu,Male,1970-04-16,16 April 1970,53,9,1970,Gen. X
789,1368,3214145505920008,149379000,100,Lawyer,0,3,JAWA BARAT,KAB. PURWAKARTA,Cibatu,Female,1992-05-15,15 May 1992,31,8,1992,Gen. Y (Millenials)
790,1369,6202114401920005,138644000,94,Engineer,4,3,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Teluk Sampit,Female,1992-01-04,04 January 1992,31,5,1992,Gen. Y (Millenials)
791,1371,3308022204960019,84658000,66,Lawyer,4,6,JAWA TENGAH,KAB. MAGELANG,Borobudur,Male,1996-04-22,22 April 1996,27,19,1996,Gen. Y (Millenials)
792,1374,7103190501590011,186203000,73,Artist,10,5,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tabukan Selatan Tengah,Male,1959-01-05,05 January 1959,64,11,1959,Boomers
793,1378,5313091408870014,163845000,84,Doctor,5,7,NUSA TENGGARA TIMUR,KAB. LEMBATA,Ile Ape Timur,Male,1987-08-14,14 August 1987,36,14,1987,Gen. Y (Millenials)
794,1381,3306086210020003,123904000,91,Artist,7,5,JAWA TENGAH,KAB. PURWOREJO,Bayan,Female,2002-10-22,22 October 2002,21,3,2002,Gen. Z (Zoomers)
795,1382,3604234403610007,89801000,88,Artist,5,4,BANTEN,KAB. SERANG,Cikeusal,Female,1961-03-04,04 March 1961,62,7,1961,Boomers
796,1384,3511016408890017,55690000,4,Marketing,4,6,JAWA TIMUR,KAB. BONDOWOSO,Maesan,Female,1989-08-24,24 August 1989,34,17,1989,Gen. Y (Millenials)
797,1385,3324194412730001,104467000,72,Not Employed,5,1,JAWA TENGAH,KAB. KENDAL,Ngampel,Female,1973-12-04,04 December 1973,50,1,1973,Gen. X
798,1386,7101351003840011,100419000,19,Artist,5,4,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Dumoga Tengah,Male,1984-03-10,10 March 1984,39,11,1984,Gen. Y (Millenials)
799,1388,3511171301840002,118554000,1,Lawyer,4,6,JAWA TIMUR,KAB. BONDOWOSO,Pakem,Male,1984-01-13,13 January 1984,39,2,1984,Gen. Y (Millenials)
800,1390,6311036503550013,75561000,87,Healthcare,5,3,KALIMANTAN SELATAN,KAB. BALANGAN,Awayan,Female,1955-03-25,25 March 1955,68,13,1955,Boomers
801,1392,3217095111880012,111871000,30,Doctor,10,1,JAWA BARAT,KAB. BANDUNG BARAT,Batujajar,Female,1988-11-11,11 November 1988,35,12,1988,Gen. Y (Millenials)
802,1394,3511235505760019,121267000,58,Engineer,1,1,JAWA TIMUR,KAB. BONDOWOSO,Jambesari Darus Sholah,Female,1976-05-15,15 May 1976,47,19,1976,Gen. X
803,1395,6408164403750003,151519000,93,Artist,7,2,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,Karangan,Female,1975-03-04,04 March 1975,48,3,1975,Gen. X
804,1396,1223016907890016,105448000,40,Artist,0,5,SUMATERA UTARA,KAB. LABUHANBATU UTARA,Kualuh Hulu,Female,1989-07-29,29 July 1989,34,16,1989,Gen. Y (Millenials)
805,1397,3212094411030008,92048000,91,Healthcare,1,1,JAWA BARAT,KAB. INDRAMAYU,Krangkeng,Female,2003-11-04,04 November 2003,20,8,2003,Gen. Z (Zoomers)
806,1398,6201020208620002,99980000,94,Healthcare,10,1,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,Arut Selatan,Male,1962-08-02,02 August 1962,61,2,1962,Boomers
807,1401,1175044505710004,82478000,95,Executive,10,1,ACEH,KOTA SUBULUSSALAM,Sultan Daulat,Female,1971-05-05,05 May 1971,52,4,1971,Gen. X
808,1404,1301056304650017,119366000,94,Engineer,4,2,SUMATERA BARAT,KAB. PESISIR SELATAN,IV Jurai,Female,1965-04-23,23 April 1965,58,17,1965,Gen. X
809,1407,1111064212560004,118348000,94,Engineer,1,7,ACEH,KAB. BIREUEN,Makmur,Female,1956-12-02,02 December 1956,67,4,1956,Boomers
810,1408,3322152912670019,137428000,87,Artist,0,2,JAWA TENGAH,KAB. SEMARANG,Pringapus,Male,1967-12-29,29 December 1967,55,19,1967,Gen. X
811,1409,7308244712610018,106982000,53,Entertainment,1,7,SULAWESI SELATAN,KAB. BONE,Amali,Female,1961-12-07,07 December 1961,62,18,1961,Boomers
812,1411,2105027006850010,120825000,24,Executive,9,7,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,Palmatak,Female,1985-06-30,30 June 1985,38,10,1985,Gen. Y (Millenials)
813,1412,8102144401720009,58006000,83,Executive,1,5,MALUKU,KAB. MALUKU TENGGARA,Kei Kecil Barat,Female,1972-01-04,04 January 1972,51,9,1972,Gen. X
814,1413,1708050410030003,106941000,73,Artist,1,1,BENGKULU,KAB. KEPAHIANG,Merigi,Male,2003-10-04,04 October 2003,20,3,2003,Gen. Z (Zoomers)
815,1414,3401071612800008,129782000,31,Entertainment,1,2,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Pengasih,Male,1980-12-16,16 December 1980,42,8,1980,Gen. X
816,1416,5321104610690017,79925000,30,Healthcare,0,3,NUSA TENGGARA TIMUR,KAB. MALAKA,Kobalima Timur,Female,1969-10-06,06 October 1969,54,17,1969,Gen. X
817,1417,7309142604000013,112089000,74,Healthcare,7,7,SULAWESI SELATAN,KAB. MAROS,Turikale,Male,2000-04-26,26 April 2000,23,13,2000,Gen. Z (Zoomers)
818,1419,1201135305590014,146794000,90,Healthcare,8,3,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sitahuis,Female,1959-05-13,13 May 1959,64,14,1959,Boomers
819,1420,1205086802680017,75033000,30,Engineer,5,5,SUMATERA UTARA,KAB. LANGKAT,Wampu,Female,1968-02-28,28 February 1968,55,17,1968,Gen. X
820,1422,1214154301030009,124852000,39,Healthcare,5,5,SUMATERA UTARA,KAB. NIAS SELATAN,Aramo,Female,2003-01-03,03 January 2003,20,9,2003,Gen. Z (Zoomers)
821,1424,9212036403700017,145678000,55,Executive,0,1,PAPUA BARAT,KAB. PEGUNUNGAN ARFAK,Membey,Female,1970-03-24,24 March 1970,53,17,1970,Gen. X
822,1426,9102286811730001,136660000,48,Entertainment,1,3,PAPUA,KAB. JAYAWIJAYA,Wolo,Female,1973-11-28,28 November 1973,50,1,1973,Gen. X
823,1428,5302062202860007,62893000,29,Executive,1,5,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Amanuban Selatan,Male,1986-02-22,22 February 1986,37,7,1986,Gen. Y (Millenials)
824,1430,5313060212940008,145934000,40,Marketing,10,2,NUSA TENGGARA TIMUR,KAB. LEMBATA,Omesuri,Male,1994-12-02,02 December 1994,29,8,1994,Gen. Y (Millenials)
825,1431,6203036607690019,119223000,58,Lawyer,10,7,KALIMANTAN TENGAH,KAB. KAPUAS,Kapuas Timur,Female,1969-07-26,26 July 1969,54,19,1969,Gen. X
826,1433,3321096812980018,136146000,98,Artist,6,6,JAWA TENGAH,KAB. DEMAK,Karanganyar,Female,1998-12-28,28 December 1998,24,18,1998,Gen. Z (Zoomers)
827,1436,1373045910050016,82812000,1,Artist,6,2,SUMATERA BARAT,KOTA SAWAHLUNTO,Talawi,Female,2005-10-19,19 October 2005,18,16,2005,Gen. Z (Zoomers)
828,1438,1704130310020016,159572000,42,Healthcare,5,5,BENGKULU,KAB. KAUR,Lungkang Kule,Male,2002-10-03,03 October 2002,21,16,2002,Gen. Z (Zoomers)
829,1440,9108335311740003,176954000,57,Artist,5,6,PAPUA,KAB. PANIAI,Aweida,Female,1974-11-13,13 November 1974,49,3,1974,Gen. X
830,1441,1209221411650015,85908000,99,Artist,5,4,SUMATERA UTARA,KAB. ASAHAN,Rahunig,Male,1965-11-14,14 November 1965,58,15,1965,Gen. X
831,1443,7405126604680005,123045000,56,Engineer,7,3,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Lalembuu,Female,1968-04-26,26 April 1968,55,5,1968,Gen. X
832,1444,3207176312920001,161211000,10,Lawyer,9,1,JAWA BARAT,KAB. CIAMIS,Lakbok,Female,1992-12-23,23 December 1992,30,1,1992,Gen. Y (Millenials)
833,1445,3203026104640010,81702000,27,Marketing,6,4,JAWA BARAT,KAB. CIANJUR,Warungkondang,Female,1964-04-21,21 April 1964,59,10,1964,Boomers
834,1446,3526074906980003,173043000,3,Artist,8,6,JAWA TIMUR,KAB. BANGKALAN,Klampis,Female,1998-06-09,09 June 1998,25,3,1998,Gen. Z (Zoomers)
835,1447,7326161107600017,126380000,90,Artist,6,1,SULAWESI SELATAN,KAB. TORAJA UTARA,Tondon,Male,1960-07-11,11 July 1960,63,17,1960,Boomers
836,1448,7317155910630002,128205000,27,Healthcare,6,5,SULAWESI SELATAN,KAB. LUWU,Walenrang Barat,Female,1963-10-19,19 October 1963,60,2,1963,Boomers
837,1449,1213115905820013,181355000,73,Artist,10,3,SUMATERA UTARA,KAB. MANDAILING NATAL,Ulu Pungkut,Female,1982-05-19,19 May 1982,41,13,1982,Gen. Y (Millenials)
838,1453,2103225603800011,132701000,70,Healthcare,5,2,KEPULAUAN RIAU,KAB. NATUNA,Suak Midai,Female,1980-03-16,16 March 1980,43,11,1980,Gen. X
839,1454,1308196002600001,116095000,8,Artist,5,1,SUMATERA BARAT,KAB. PASAMAN,Rao Selatan,Female,1960-02-20,20 February 1960,63,1,1960,Boomers
840,1456,7503021007690004,136417000,45,Healthcare,9,6,GORONTALO,KAB. BONE BOLANGO,Kabila,Male,1969-07-10,10 July 1969,54,4,1969,Gen. X
841,1457,1114052606960002,80783000,82,Artist,9,3,ACEH,KAB. ACEH JAYA,Jaya,Male,1996-06-26,26 June 1996,27,2,1996,Gen. Y (Millenials)
842,1458,1173040811950001,182580000,60,Executive,6,6,ACEH,KOTA LHOKSEUMAWE,Muara Satu,Male,1995-11-08,08 November 1995,28,1,1995,Gen. Y (Millenials)
843,1466,9271040412630019,179503000,9,Artist,4,3,PAPUA BARAT,KOTA SORONG,Sorong Kepulauan,Male,1963-12-04,04 December 1963,60,19,1963,Boomers
844,1468,6409026512580010,75685000,19,Marketing,7,3,KALIMANTAN TIMUR,KAB. PENAJAM PASER UTARA,Waru,Female,1958-12-25,25 December 1958,64,10,1958,Boomers
845,1469,6210056811740004,85374000,45,Artist,8,5,KALIMANTAN TENGAH,KAB. GUNUNG MAS,Rungan,Female,1974-11-28,28 November 1974,49,4,1974,Gen. X
846,1471,1801242010980019,182292000,78,Artist,7,5,LAMPUNG,KAB. LAMPUNG SELATAN,Way Panji,Male,1998-10-20,20 October 1998,25,19,1998,Gen. Z (Zoomers)
847,1473,3217105903650017,127833000,2,Artist,7,7,JAWA BARAT,KAB. BANDUNG BARAT,Cihampelas,Female,1965-03-19,19 March 1965,58,17,1965,Gen. X
848,1476,1107211210610004,113306000,4,Executive,5,6,ACEH,KAB. PIDIE,Tiro/Truseb,Male,1961-10-12,12 October 1961,62,4,1961,Boomers
849,1477,3529030402030009,84008000,77,Artist,8,4,JAWA TIMUR,KAB. SUMENEP,Manding,Male,2003-02-04,04 February 2003,20,9,2003,Gen. Z (Zoomers)
850,1482,6171034807980010,165978000,42,Artist,7,3,KALIMANTAN BARAT,KOTA PONTIANAK,Pontianak Barat,Female,1998-07-08,08 July 1998,25,10,1998,Gen. Z (Zoomers)
851,1483,3217136111060006,149727000,78,Artist,7,3,JAWA BARAT,KAB. BANDUNG BARAT,Rongga,Female,2006-11-21,21 November 2006,17,6,2006,Gen. Z (Zoomers)
852,1484,1203055410040005,147052000,86,Not Employed,9,4,SUMATERA UTARA,KAB. TAPANULI SELATAN,Saipar Dolok Hole,Female,2004-10-14,14 October 2004,19,5,2004,Gen. Z (Zoomers)
853,1485,7408146412640018,113389000,79,Doctor,4,6,SULAWESI TENGGARA,KAB. KOLAKA UTARA,Tiwu,Female,1964-12-24,24 December 1964,58,18,1964,Boomers
854,1486,3211101307930009,111690000,73,Entertainment,10,4,JAWA BARAT,KAB. SUMEDANG,Buahdua,Male,1993-07-13,13 July 1993,30,9,1993,Gen. Y (Millenials)
855,1487,1307084605600010,184830000,60,Doctor,9,3,SUMATERA BARAT,KAB. LIMA PULUH KOTA,Gunuang Omeh,Female,1960-05-06,06 May 1960,63,10,1960,Boomers
856,1488,3301246903000010,91549000,23,Artist,4,3,JAWA TENGAH,KAB. CILACAP,Kampung Laut,Female,2000-03-29,29 March 2000,23,10,2000,Gen. Z (Zoomers)
857,1492,3501095210950008,96207000,67,Artist,5,5,JAWA TIMUR,KAB. PACITAN,Tegalombo,Female,1995-10-12,12 October 1995,28,8,1995,Gen. Y (Millenials)
858,1493,3403161906020004,85339000,6,Doctor,4,7,DAERAH ISTIMEWA YOGYAKARTA,KAB. GUNUNGKIDUL,Girisubo,Male,2002-06-19,19 June 2002,21,4,2002,Gen. Z (Zoomers)
859,1494,6106236410980006,111942000,7,Artist,5,5,KALIMANTAN BARAT,KAB. KAPUAS HULU,Puring Kencana,Female,1998-10-24,24 October 1998,25,6,1998,Gen. Z (Zoomers)
860,1495,3211074104750012,157003000,45,Engineer,5,4,JAWA BARAT,KAB. SUMEDANG,Conggeang,Female,1975-04-01,01 April 1975,48,12,1975,Gen. X
861,1496,1302064805700004,117123000,23,Artist,9,7,SUMATERA BARAT,KAB. SOLOK,Lembang Jaya,Female,1970-05-08,08 May 1970,53,4,1970,Gen. X
862,1498,3509082509900010,157358000,52,Healthcare,7,4,JAWA TIMUR,KAB. JEMBER,Puger,Male,1990-09-25,25 September 1990,33,10,1990,Gen. Y (Millenials)
863,1501,1509071602830008,67768000,15,Doctor,10,6,JAMBI,KAB. TEBO,Rimbo Ulu,Male,1983-02-16,16 February 1983,40,8,1983,Gen. Y (Millenials)
864,1502,1117011907890003,171353000,34,Doctor,8,4,ACEH,KAB. BENER MERIAH,Pintu Rime Gayo,Male,1989-07-19,19 July 1989,34,3,1989,Gen. Y (Millenials)
865,1503,3602124303600012,116971000,76,Executive,7,5,BANTEN,KAB. LEBAK,Sajira,Female,1960-03-03,03 March 1960,63,12,1960,Boomers
866,1506,1201096404600017,88720000,100,Artist,10,1,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sosorgadong,Female,1960-04-24,24 April 1960,63,17,1960,Boomers
867,1509,1274012411040015,179269000,93,Entertainment,6,3,SUMATERA UTARA,KOTA TANJUNG BALAI,Tanjung Balai Selatan,Male,2004-11-24,24 November 2004,19,15,2004,Gen. Z (Zoomers)
868,1511,3523201003850010,174594000,56,Executive,8,2,JAWA TIMUR,KAB. TUBAN,Grabagan,Male,1985-03-10,10 March 1985,38,10,1985,Gen. Y (Millenials)
869,1513,6202146201930011,73107000,48,Artist,9,1,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Telawang,Female,1993-01-22,22 January 1993,30,11,1993,Gen. Y (Millenials)
870,1515,3314181605020011,163509000,21,Healthcare,10,1,JAWA TENGAH,KAB. SRAGEN,Gesi,Male,2002-05-16,16 May 2002,21,11,2002,Gen. Z (Zoomers)
871,1518,3371010205830014,156411000,70,Artist,6,5,JAWA TENGAH,KOTA MAGELANG,Magelang Selatan,Male,1983-05-02,02 May 1983,40,14,1983,Gen. Y (Millenials)
872,1520,6411024902600019,106691000,79,Healthcare,9,3,KALIMANTAN TIMUR,KAB. MAHAKAM ULU,Long Hubung,Female,1960-02-09,09 February 1960,63,19,1960,Boomers
873,1521,9107033009970006,144832000,42,Artist,5,3,PAPUA,KAB. PUNCAK JAYA,Ilu,Male,1997-09-30,30 September 1997,26,6,1997,Gen. Z (Zoomers)
874,1522,7501180907940010,132297000,53,Entertainment,8,1,GORONTALO,KAB. GORONTALO,Tilango,Male,1994-07-09,09 July 1994,29,10,1994,Gen. Y (Millenials)
875,1524,2171100404950002,157383000,13,Lawyer,8,2,KEPULAUAN RIAU,KOTA BATAM,Batam Kota,Male,1995-04-04,04 April 1995,28,2,1995,Gen. Y (Millenials)
876,1530,7505075210810017,152547000,56,Artist,7,4,GORONTALO,KAB. GORONTALO UTARA,Tomolito,Female,1981-10-12,12 October 1981,42,17,1981,Gen. Y (Millenials)
877,1531,6402130605800004,85347000,9,Doctor,1,1,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Samboja,Male,1980-05-06,06 May 1980,43,4,1980,Gen. X
878,1533,3574033107050013,107794000,17,Engineer,0,5,JAWA TIMUR,KOTA PROBOLINGGO,Mayangan,Male,2005-07-31,31 July 2005,18,13,2005,Gen. Z (Zoomers)
879,1534,3273190805840018,152566000,11,Entertainment,1,7,JAWA BARAT,KOTA BANDUNG,Sumur Bandung,Male,1984-05-08,08 May 1984,39,18,1984,Gen. Y (Millenials)
880,1535,6474015504820003,91715000,99,Entertainment,0,3,KALIMANTAN TIMUR,KOTA BONTANG,Bontang Utara,Female,1982-04-15,15 April 1982,41,3,1982,Gen. Y (Millenials)
881,1536,3173086602630003,99222000,48,Artist,1,6,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,Kembangan,Female,1963-02-26,26 February 1963,60,3,1963,Boomers
882,1537,3202225312840009,70280000,99,Engineer,0,4,JAWA BARAT,KAB. SUKABUMI,Ciemas,Female,1984-12-13,13 December 1984,38,9,1984,Gen. Y (Millenials)
883,1542,9105092509730002,187545000,61,Executive,4,6,PAPUA,KAB. KEPULAUAN YAPEN,Teluk Ampimoi,Male,1973-09-25,25 September 1973,50,2,1973,Gen. X
884,1545,3319055905960001,115438000,37,Artist,0,6,JAWA TENGAH,KAB. KUDUS,Mejobo,Female,1996-05-19,19 May 1996,27,1,1996,Gen. Y (Millenials)
885,1547,1802196307620001,180341000,75,Healthcare,1,3,LAMPUNG,KAB. LAMPUNG TENGAH,Pubian,Female,1962-07-23,23 July 1962,61,1,1962,Boomers
886,1553,1471116602890014,100621000,3,Healthcare,1,1,RIAU,KOTA PEKANBARU,Payung Sekaki,Female,1989-02-26,26 February 1989,34,14,1989,Gen. Y (Millenials)
887,1557,7472046309750008,70844000,22,Entertainment,0,3,SULAWESI TENGGARA,KOTA BAU BAU,Bungi,Female,1975-09-23,23 September 1975,48,8,1975,Gen. X
888,1558,1109081801980007,100964000,96,Marketing,1,6,ACEH,KAB. SIMEULUE,Alapan,Male,1998-01-18,18 January 1998,25,7,1998,Gen. Z (Zoomers)
889,1564,7102205206670001,138864000,93,Artist,0,5,SULAWESI UTARA,KAB. MINAHASA,Kakas Barat,Female,1967-06-12,12 June 1967,56,1,1967,Gen. X
890,1568,3304115712850017,181108000,32,Homemaker,1,1,JAWA TENGAH,KAB. BANJARNEGARA,Rakit,Female,1985-12-17,17 December 1985,37,17,1985,Gen. Y (Millenials)
891,1569,3518122208860009,87764000,59,Engineer,9,7,JAWA TIMUR,KAB. NGANJUK,Sukomoro,Male,1986-08-22,22 August 1986,37,9,1986,Gen. Y (Millenials)
892,1570,6302175707820005,102543000,54,Artist,7,3,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Hilir,Female,1982-07-17,17 July 1982,41,5,1982,Gen. Y (Millenials)
893,1572,9204095111660009,81802000,29,Homemaker,9,1,PAPUA BARAT,KAB. SORONG SELATAN,Kokoda,Female,1966-11-11,11 November 1966,57,9,1966,Gen. X
894,1574,3512026003640011,163179000,19,Healthcare,1,7,JAWA TIMUR,KAB. SITUBONDO,Besuki,Female,1964-03-20,20 March 1964,59,11,1964,Boomers
895,1576,3206101802680003,63683000,34,Healthcare,3,1,JAWA BARAT,KAB. TASIKMALAYA,Culamega,Male,1968-02-18,18 February 1968,55,3,1968,Gen. X
896,1581,3209022311680003,148875000,99,Artist,0,4,JAWA BARAT,KAB. CIREBON,Ciledug,Male,1968-11-23,23 November 1968,55,3,1968,Gen. X
897,1583,9171010403900001,109223000,43,Engineer,1,5,PAPUA,KOTA JAYAPURA,Jayapura Utara,Male,1990-03-04,04 March 1990,33,1,1990,Gen. Y (Millenials)
898,1585,3512134401960002,101948000,31,Artist,0,5,JAWA TIMUR,KAB. SITUBONDO,Asembagus,Female,1996-01-04,04 January 1996,27,2,1996,Gen. Y (Millenials)
899,1588,9212107011040013,181795000,59,Healthcare,3,5,PAPUA BARAT,KAB. PEGUNUNGAN ARFAK,Hingk,Female,2004-11-30,30 November 2004,19,13,2004,Gen. Z (Zoomers)
900,1589,3204127009750018,186445000,41,Engineer,0,1,JAWA BARAT,KAB. BANDUNG,Dayeuhkolot,Female,1975-09-30,30 September 1975,48,18,1975,Gen. X
901,1590,6403056303650004,102205000,24,Artist,1,1,KALIMANTAN TIMUR,KAB. BERAU,Tanjung Redeb,Female,1965-03-23,23 March 1965,58,4,1965,Gen. X
902,1591,6301047105020007,52326000,69,Healthcare,0,2,KALIMANTAN SELATAN,KAB. TANAH LAUT,Kurau,Female,2002-05-31,31 May 2002,21,7,2002,Gen. Z (Zoomers)
903,1593,5309072601790013,145520000,55,Homemaker,1,7,NUSA TENGGARA TIMUR,KAB. NGADA,Soa,Male,1979-01-26,26 January 1979,44,13,1979,Gen. X
904,1595,3578266004950001,69025000,79,Entertainment,0,2,JAWA TIMUR,KOTA SURABAYA,Mulyorejo,Female,1995-04-20,20 April 1995,28,1,1995,Gen. Y (Millenials)
905,1598,1214095302810010,72415000,52,Marketing,0,5,SUMATERA UTARA,KAB. NIAS SELATAN,Susua,Female,1981-02-13,13 February 1981,42,10,1981,Gen. Y (Millenials)
906,1601,9125065907990001,51661000,79,Entertainment,0,7,PAPUA,KAB. PUNCAK,Sinak,Female,1999-07-19,19 July 1999,24,1,1999,Gen. Z (Zoomers)
907,1605,3314163110930006,173096000,92,Healthcare,0,3,JAWA TENGAH,KAB. SRAGEN,Mondokan,Male,1993-10-31,31 October 1993,30,6,1993,Gen. Y (Millenials)
908,1606,1302086512710006,121172000,97,Healthcare,5,4,SUMATERA BARAT,KAB. SOLOK,Bukit Sundi,Female,1971-12-25,25 December 1971,51,6,1971,Gen. X
909,1607,3301075103890007,56492000,15,Homemaker,8,1,JAWA TENGAH,KAB. CILACAP,Maos,Female,1989-03-11,11 March 1989,34,7,1989,Gen. Y (Millenials)
910,1608,7312050808590018,156422000,39,Entertainment,1,7,SULAWESI SELATAN,KAB. SOPPENG,Marioriawa,Male,1959-08-08,08 August 1959,64,18,1959,Boomers
911,1609,7601051108060004,131863000,94,Artist,1,7,SULAWESI BARAT,KAB. PASANGKAYU,Dapurang,Male,2006-08-11,11 August 2006,17,4,2006,Gen. Z (Zoomers)
912,1612,9106146103550005,89765000,28,Artist,0,7,PAPUA,KAB. BIAK NUMFOR,Andey,Female,1955-03-21,21 March 1955,68,5,1955,Boomers
913,1614,3302022810990017,64738000,67,Artist,0,6,JAWA TENGAH,KAB. BANYUMAS,Wangon,Male,1999-10-28,28 October 1999,24,17,1999,Gen. Z (Zoomers)
914,1616,1604105005700005,146877000,47,Healthcare,4,3,SUMATERA SELATAN,KAB. LAHAT,Lahat,Female,1970-05-10,10 May 1970,53,5,1970,Gen. X
915,1617,1401016206840016,62935000,60,Artist,0,7,RIAU,KAB. KAMPAR,Bangkinang Kota,Female,1984-06-22,22 June 1984,39,16,1984,Gen. Y (Millenials)
916,1619,1812025411590006,115754000,35,Engineer,1,3,LAMPUNG,KAB. TULANG BAWANG BARAT,Tumijajar,Female,1959-11-14,14 November 1959,64,6,1959,Boomers
917,1620,7402165412820011,186470000,21,Artist,0,7,SULAWESI TENGGARA,KAB. KONAWE,Latoma,Female,1982-12-14,14 December 1982,40,11,1982,Gen. Y (Millenials)
918,1623,9102556206830006,184222000,17,Healthcare,0,2,PAPUA,KAB. JAYAWIJAYA,Tagime,Female,1983-06-22,22 June 1983,40,6,1983,Gen. Y (Millenials)
919,1625,3306014405050017,174836000,63,Healthcare,0,4,JAWA TENGAH,KAB. PURWOREJO,Grabag,Female,2005-05-04,04 May 2005,18,17,2005,Gen. Z (Zoomers)
